Run Date;Combo;Ticker;Fail Count;Top Reason;Top Reason Count;First Failed At;Last Failed At;Reasons JSON
2026-04-26;COMBO;HLFG.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6RL.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;09R.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;57L.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0G1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B580.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;O62.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;JF80.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;07F0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8YM.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;Z4F.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;QE5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;I0P0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ZA5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8617.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;4264.SR;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;D8N.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;UW9.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2CY.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;R0A.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CRR.UN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TCN.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;4AC.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;O4K.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;V1NC.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BLSH;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AMTE.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6IQ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ALLK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NTEL.OL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PS9A.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0UB.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;DR7.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;Q1Z.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;IIG.MI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GFI.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VV2N.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;J98.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3X1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1Y61.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0TO.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GHSI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BJ7.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NZM2.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;X3Q.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3TI.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;INE-PA.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;J4M.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;E3U.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NTSK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BUHA.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SD3.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;R2K.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;Z4R.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BA.;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ADE.OL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LNTA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NG.;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0917.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;UIV.VI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6RN.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1F3A.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;O0C.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;F73.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;W8L.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;XF9.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;H0T2.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KN8.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;4ZV.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CFI.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;OPENZ;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SLDE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;EMX.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PYR.AX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1QC.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;9O40.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PXED;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;5ER0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8523.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;DGXX.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;JRV.AX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KOF-UBL.MX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BL00.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PIJ0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;D92.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GN1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;YC0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;J4Y.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0304.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CSTE.TA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CE2.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B9P1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0F7.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2292.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CICT.SI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;POAI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ABJ3.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;EIF.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;P41.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;OL90.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;S711.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CBD-U.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;EFL.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NVP.MI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LS9.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KC7.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3E2.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;M7G.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8BY.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SQ0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ADNOCLOGISTICS.AE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;YVR.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;I19.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1602.TW;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ABST.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PBFX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VERY;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8LB0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;V0M.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1YQA.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;RW40.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VP6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CORAREI1;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AGFS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;WF71.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;OJM.MI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;D3U.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1DV0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;JU6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6VO.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;V76.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;APRN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;APLT;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PVN.MI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GJZ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CSG.AS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;7N60.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;FOZN.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;I9I.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;7ZT.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ORDI.AS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NESR.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;O67.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HRS.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;STUB;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;M4N.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ALPRO.PA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;9IB.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ITCHOTELS.NS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VT4.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;E2E.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ZH3.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B1V1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SLW.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;INMD.TA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;DCPH;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;F82.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8OR.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3M8.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NDH1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MV7.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SUNC;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CYBA.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MRSN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NGMS.TA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;I8T.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6944.TW;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;67Y.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HIAB.HE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;DBV.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ZB6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;WRI.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0V60.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3696.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ALELIO.ST;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ZM0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;K66.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;XP4.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SN20.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;EVOK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TRHC;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3A4.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;5TJ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;5YO.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;9QF.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AMZ0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;QP6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AWH;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ENLC;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;4CC0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PGOLD.PS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HDBFS.NS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CMDB;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AH2N.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;X4I.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;EGL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CQ01.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NVIV;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CPI.VI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;06G.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ICD.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;X1Y0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;RM2.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;23E0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AOX.VI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;FP11.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CTEK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SUNCON.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CTL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1Z9.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;J9H.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;XO1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CSII;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BMK.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CDD.AX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;D75.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3E8.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HGUA.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;000.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;K5M.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;IRCP;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PL4.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GAD.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KF60.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GE9.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;QN5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;11A.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;OBC.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KGEI.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;C42.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;I6C.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;7NI.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;JV4.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GM7.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6863.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AZRE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CKPT;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MNMD;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;E220.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;9AS.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;98A.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;4U3.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;YS6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PRL.MI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MONDE.PS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;5QA.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8O4.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3UO0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B1C1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CIRSA.MC;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SWJ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;T130.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HEMC.ST;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KMP.UN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SGRE.MC;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;FZV.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;G5F0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GVM0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;14T0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;DO9.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;7NL0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KS5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VW1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CORE.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BOLS.AS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;P5N994;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1INN.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MENS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;4LF0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;FPS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;5IQ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KA1.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;D9N0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;Q90.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0SQ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CLV0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BEPUCN.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;48L0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PLX.TA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VROS.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;WKT.AX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VEE.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;Y0U.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;F4O.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PFCIBEST;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GGP.AX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VD6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CMBTO.OL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2418.TW;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ABA.AX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ACOR;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NINE.BK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1HC0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GLXY;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CSC.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GTCAP.PS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ANSS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NO30.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ORTX.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;9TN.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;7EI.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8YA.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ML3.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KDK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CDNL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;906.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;C7A0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GEFB;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;D2J.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;4E1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NI2.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;II6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NDX.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;X4L.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;YP60.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;RENE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;J0O.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;APDN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;H300.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1ZB.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1KQ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1Z5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NGE.AX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BKCC;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MMFIN.NS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;7I6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BENH.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;X5X.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B5A.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1366.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BGFV;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;DBAA.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LBRX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NB6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VAT.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0940.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;10V.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GKS.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AV.;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0AG0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;EFW.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6DV0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PAN.AX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;FSC1V.HE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;5Z5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;9KY.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;J03.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ANGA.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;G1R.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VG5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NOS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ORP.PA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;I270.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BY0.F;1;Download leer oder zu kurz;0;;;{}
